mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,CO_Embed2_Dist_tau_d_expfit_meandiff,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,DN_HistogramMode_10,DN_HistogramMode_5,DN_OutlierInclude_n_001_mdrmd,DN_OutlierInclude_p_001_mdrmd,FC_LocalSimple_mean1_tauresrat,FC_LocalSimple_mean3_stderr,IN_AutoMutualInfoStats_40_gaussian_fmmi,MD_hrv_classic_pnn40,PD_PeriodicityWang_th0_01,SB_BinaryStats_diff_longstretch0,SB_BinaryStats_mean_longstretch1,SB_MotifThree_quantile_hh,SB_TransitionMatrix_3ac_sumdiagcov,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SP_Summaries_welch_rect_area_5_1,SP_Summaries_welch_rect_centroid,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,eb,eblc,data
14.487688627681157,51.29617260094287,4.339037720723546,8106.0,1.2607129407058117,6864.0,1.1158411602622285,8062.0,0.9988261478348296,9.371012353490736,0.7770091265903697,3.921780758723993,-0.5268773191886928,0.29598645553890274,0.8671081275604166,0.9983145544061512,133.0,0.5823896140409501,204.0,0.7645124682972335,0.6068412579523947,0.9999541773187628,0.06131170984880095,0.0006876867091612206,1.7571623497051554,0.8547610021298585,0.3196748152393492,-0.05005448246832287,0.7221661166534027,39.51191113313386,-116.20041710799666,3.229116746201331,518.0,51.0,1.1334085861421597,0.00010448390628104332,0.05123972799602505,0.3227474627536975,0.5779097796143251,-0.7416924931129476,0.006586169045005488,0.08656156070033605,40.0,0.27068445975032285,95.0,33.0,1813.0,1.200838880232022,0.0625,0.16,0.3,0.9995948304847263,0.0011504855909143068,1.0,96.0,0.8847935136592271,3.2943275578963575e-10,-67.78969929626379,27.28186546568881,0.9939172753378968,7.548031656373391,0.6375753054162951,57.0,31.0,0.0,raw,ettm2
14.487688632360863,51.29045759901076,4.355190608364504,8106.0,1.2607831452442178,6864.0,1.1142662659809808,8062.0,0.9986467637937212,9.369302108751407,0.5633893647162553,2.797377302592303,-0.6792664166959866,0.5860404740813331,0.8669281578575224,0.9966212964987496,131.0,0.5816595448187194,207.0,0.6089952850718898,0.5233374632778385,0.9999541773187628,0.061293942898609906,0.002000554999491713,1.654707089385743,0.7399646550856915,0.5603807543856574,-0.04824036201458608,0.7222419474112068,39.519775041111124,-116.18150628063006,3.449704696325308,518.0,51.0,1.1362457042964866,9.275170401378667e-05,0.03972847703169191,0.30997199265440023,0.5779097796143251,-0.7417355371900827,0.006586169045005488,0.08755170084726797,40.0,0.3138183383555747,95.0,23.0,1813.0,1.200095874905307,0.0625,0.16,0.3,0.9994766997452388,0.0011504855909143068,1.0,96.0,0.8851370876668222,3.247931726787714e-10,-67.82029241145598,27.28841188034918,0.9920200947648707,7.52638739499051,0.6382715530180147,57.0,31.0,1.0,pmc,ettm2
14.487864939205604,51.23592330190427,4.400021669000848,8106.0,1.2612934964541016,6863.0,1.112076150521018,8061.0,0.9976378510965105,9.35403933893545,0.11198658071901031,0.7535952833414208,-0.6404141319523603,0.4633735106786414,0.8658745039443436,0.9894496556715449,127.0,0.5833115909421057,206.0,0.5610730339479106,0.2577517481801487,0.9999541773187628,0.061160396261310715,0.00618824590827935,1.294340666833614,0.3265228213865003,0.7521262448329206,-0.036906368938583026,0.7229776433172551,39.59482310885482,-116.34907510663805,2.3407118423211317,518.0,51.0,1.1457776037978784,0.00010965957591998708,0.02223203663518225,0.29067567363487945,0.578512396694215,-0.7423381542699725,0.006583760058522311,0.09517857065823827,40.0,0.2086095566078347,95.0,8.0,1807.0,1.1993627157922713,0.0625,0.16,0.3,0.9986075010429867,0.0011504855909143068,1.0,96.0,0.8888125317939747,2.7968101436381703e-10,-68.1087123334156,27.38859335469272,0.980992828120555,7.3369346993145586,0.6462707685131018,57.0,32.0,3.0,pmc,ettm2
14.488213310702802,51.138954140612086,6.407946483808697,2491.0,1.2634344069495778,6863.0,1.1061344360068466,8060.0,0.9966334750636863,9.328542446997591,0.03624088723067661,0.29592739354970743,-0.5579159623489444,0.3260028725762338,0.8637181801633399,0.9823763111235183,121.0,0.5839921453486646,203.0,0.6770742498703084,0.1666095621948394,0.9999541773187628,0.06098010570337591,0.009673300148658455,1.108120696825353,0.14173406589046428,0.6996662814049897,-0.013959525577166123,0.7246179026717254,39.727300113606695,-116.39750190315146,1.583578977086662,519.0,51.0,1.1505018195763177,0.00012606532841383803,0.00724776748869016,0.27428394712460125,0.5776515151515151,-0.7431129476584022,0.006581352833638025,0.10608946655537757,40.0,0.14696513129573827,95.0,7.0,2570.0,1.197925988565359,0.0625,0.16,0.3,0.9974519533580876,0.0011504855909143068,1.0,96.0,0.8909116047979881,2.4367330108115367e-10,-68.53332852945812,27.442979378484793,0.9694728827064308,7.015568771671176,0.6475941577109485,58.0,30.0,5.0,pmc,ettm2
14.48809016407902,50.98146102492954,8.383540667405896,757.0,1.2590122018829961,6862.0,1.1113753891027216,8062.0,0.9957060364696979,9.297379558980158,0.012729840402605063,0.1516951132379456,-0.5367804521577083,0.298839578554568,0.8609440198591323,0.9766750667607941,117.0,0.5829152665333295,229.0,0.7972532262093991,0.12098500849981182,0.9999541773187628,0.060867120236945446,0.011926017218803653,1.0357432006672485,0.062273240051693414,0.6359554604994687,-0.037339622357239526,0.7266416494168595,39.89270042890601,-116.96828237601594,1.2796866223019232,520.0,51.0,1.16062496809157,2.7710123259922702e-05,-0.030932664182077296,0.23227023512448675,0.5787706611570247,-0.7564996556473829,0.00580997949419002,0.11689215671198123,40.0,0.11123547137322427,95.0,4.0,2576.0,1.1956460338514383,0.07407407407407407,0.16,0.3,0.9962383424599577,0.0011504855909143068,1.0,96.0,0.8959660687482066,1.784796426181288e-10,-68.98613115843115,27.61066477030577,0.9579328470180501,6.68178684504916,0.6568160634938459,57.0,31.0,7.0,pmc,ettm2
14.48953788980196,50.70796937496293,10.387510496427547,11059.0,1.2656294268325263,6862.0,1.1076276232530096,8060.0,0.9946740804008074,9.247550817188323,0.005055777061547179,0.06687680280700738,-0.5179994988694356,0.2696350682016467,0.8573095407837068,0.9701879213001195,115.0,0.580253021495389,226.0,0.8786994821636032,0.08749996378827163,0.9999541773187628,0.06046196944754012,0.014676907786940915,1.0032018629860675,0.021512480475633443,0.5755872173946338,-0.04071569970166636,0.7305464533118603,40.200065514200105,-116.72245273966628,0.8338740569288563,522.0,51.0,1.1732776574976904,-0.00014368955097601962,-0.05829669773317403,0.20203430796270871,0.5780389118457301,-0.7431129476584022,0.005802047781569966,0.12921947274372747,40.0,0.08368489022815324,95.0,3.0,2566.0,1.1897929382136858,0.1111111111111111,0.16,0.3,0.9949772726678894,0.0011504855909143068,1.0,96.0,0.8990005207056926,1.2363472493749986e-10,-70.01791818686903,27.906233147819126,0.944756631843343,6.114444756674752,0.6539164115233153,60.0,32.0,10.0,pmc,ettm2
14.491542747359292,50.12104294924524,15.845725935415292,2490.0,1.2382291261048635,6870.0,1.069937886338502,8059.0,0.9932658353244148,9.165783479288498,0.00238811462190672,0.02060641251290209,-0.5056348031231161,0.25678898092267244,0.8493041382050932,0.9637109694476191,107.0,0.5743465209398143,264.0,0.9356070475204795,0.0560254758744308,0.9999541773187628,0.06087798812985085,0.016350051103657174,0.9914747880762503,0.006127236783464665,0.5283760215391748,-0.01896007355464398,0.7389161503524935,40.85152636676209,-117.58764060942102,0.7511317470192229,615.0,52.0,1.198765512128198,-0.0005458199690403643,-0.08706859025647962,0.16947101443862622,0.5792011019283747,-0.7357093663911846,0.005636604774535809,0.14432814758511903,40.0,0.05845888936719759,95.0,3.0,2575.0,1.1821716604505268,0.07407407407407407,0.34,0.32,0.9935826761956119,0.0011504855909143068,1.0,96.0,0.8943872609113962,1.1362363871881098e-10,-71.04804482336361,28.11983155040904,0.9325969951272548,5.430558951157363,0.6145940846319577,64.0,32.0,15.0,pmc,ettm2
14.491617058434176,49.21360708323606,20.47633399200217,2492.0,1.2506147337345854,6863.0,1.0982824516828225,8049.0,0.9922857037179291,9.099462556578809,0.0016050145639879831,0.008888347681705691,-0.5021229083062347,0.2527254576888905,0.8411101873039252,0.9616807828963494,103.0,0.5755013076400474,362.0,0.9440966468419688,0.05664862663008879,0.9999541773187628,0.060298302796265205,0.012932139423125504,0.9864677298664362,0.003667415329287933,0.5175054313564459,-0.0490610325206036,0.7518767583061937,41.65007432208714,-120.24158822395935,0.5822386181091115,629.0,52.0,1.2129643968851214,-0.0001386267869830663,-0.6104821831691831,0.1626710468363013,0.5788567493112948,-0.7137138429752066,0.005627275736511089,0.15359857973608929,40.0,0.045027981058975465,94.0,3.0,2582.0,1.17991938117957,0.07407407407407407,0.16,0.3,0.9924516634557256,0.0011504855909143068,1.0,96.0,0.8879229091394837,1.3893996229558054e-10,-71.52709314053928,28.221415220975196,0.9283250509995655,5.025939658049543,0.5604690145364077,59.0,31.0,20.0,pmc,ettm2
14.489727539338345,48.08637859897839,25.784286801154384,746.0,1.198939260180079,6865.0,1.0168521858413482,753.0,0.9924363314508616,9.1302596614181,0.0012891945706181172,0.0052191602529312745,-0.5018360619446622,0.25206159583773213,0.8353327051396351,0.9653572271849076,89.0,0.5674857416866871,511.0,0.9651346379270689,0.04161626976501477,0.9999541773187628,0.060029109483806575,0.005799093146289706,0.9860459792420829,0.001955074895349304,0.5146937201631684,-0.024552412853503444,0.7682514885938952,42.52451762644538,-111.24698571682791,0.5296254483933538,717.0,51.0,1.232965481743944,-0.00023154820609120824,-0.16456472386526766,0.0882050288284828,0.5738636363636365,-0.7131112258953167,0.00548033526756931,0.1526611563378928,40.0,0.03590185105467068,95.0,3.0,2586.0,1.1714399970265175,0.07407407407407407,0.16,0.3,0.9925499695494506,0.0011504855909143068,1.0,96.0,0.8848756720210804,1.6759112079149585e-10,-72.39155260431433,28.63092851384085,0.9317204366209165,5.024777718003664,0.5009960299369944,62.0,32.0,25.0,pmc,ettm2
14.504761416115718,46.79709094979016,32.90281274892901,2493.0,1.2146805528802016,810.0,0.8390722074230929,751.0,0.9928805910554027,9.18661973663114,0.0009103023451273257,0.0050401771268295805,-0.501477424528637,0.2523901151293961,0.8259661280242484,0.9708938397962197,81.0,0.5493913958569739,739.0,0.9998991746416143,0.00010001840918894296,0.9999541773187628,0.05967990175405544,0.00018695841972639525,0.9864568689140367,0.001029648570385751,0.5162696474858874,-0.010301186010988174,0.7933078973810851,43.87382403291264,-102.20250657811106,0.4389167901200332,805.0,51.0,1.241107962228802,0.0012780442617797989,-0.2373201619170151,0.012111576858161444,0.5774362947658402,-0.7271866391184574,0.004505954296749276,0.14753885393192215,40.0,0.02978906586310805,95.0,3.0,2589.0,1.165116104346232,0.07407407407407407,0.14,0.3,0.9930479499670944,0.0011504855909143068,1.0,96.0,0.8549928654368756,6.399164078702915e-10,-75.32021479526517,30.36801923675347,0.9502456359213506,5.83139490065225,0.3217214068863633,66.0,32.0,30.0,pmc,ettm2
14.498507136062987,43.46807950973472,44.035224873950206,2496.0,1.44566920901086,814.0,0.7535717452228984,9581.0,0.9944161561468899,9.36970505300628,0.0011200550773865948,0.003051139747340468,-0.5014140292481757,0.2518327707245452,0.8543929894021092,0.9821170255615416,63.0,0.5214717870227082,1091.0,0.9754460158274376,0.023422002731213788,0.9999541773187628,0.05609091656910803,0.01542681228650091,0.9891730893142605,0.0008167123050601841,0.5044405531980126,-0.03987515047742929,0.8384528468010148,46.40836688286034,-76.96651855359782,0.5358432550629556,1092.0,52.0,1.349049637136158,0.0008073278593807001,-0.0550630523499509,-0.2816159143508401,0.5853133608815426,-0.7350206611570248,0.0040625,0.13087392827486277,40.0,0.02238484718037021,94.0,3.0,2599.0,1.1512722928636192,0.07407407407407407,0.14,0.32,0.9944578386732401,0.0011504855909143068,1.0,96.0,0.8068809782406914,1.4658688557345844e-09,-76.75566590464436,33.85745620682695,0.9715237526371964,7.12175288375944,0.03133155492548245,77.0,31.0,40.0,pmc,ettm2
14.460452202966255,40.18314293877337,36.441899717894884,2503.0,1.4232434314320779,2409.0,1.0624696385342116,10845.0,0.9950133434413359,9.441614178306466,0.0010123288110408927,0.002345047822664006,-0.5013289240362706,0.25205969859868504,0.8685104514954489,0.9825579008141991,41.0,0.5098827824235549,1769.0,0.9919062212692937,0.00010001681530135743,0.9999541773187628,0.054633403467480336,0.02722135152155815,0.9903660903022918,0.00020374700189406393,0.49965287825782273,-0.009847784126969676,0.8672092585060424,48.765211954591116,-66.48477853082686,0.38319576463009186,1290.0,50.0,1.3297257459695828,0.001822031104237942,1.3056879094597027,0.2620443499218692,0.590478650137741,-0.7311466942148761,0.004985976939856653,0.1234244241306226,40.0,0.016874730951356005,95.0,3.0,2503.0,1.1341793404548905,0.07407407407407407,0.88,0.26,0.9950893424522675,0.0007669903939428711,1.0,96.0,0.8202500854584409,1.579108258749209e-09,-80.47643385554046,34.27757012095949,0.9727788964776963,7.183454164130408,7.04884750568624e-07,90.0,43.0,50.0,pmc,ettm2
14.508909531799322,38.4270855973073,52.23866571447517,2578.0,1.506617065764806,2484.0,0.8323469662352381,9585.0,0.9956362540466067,9.510955440563407,0.0011661315331697212,0.0009559215265172607,-0.5012163602795829,0.25223232670792284,0.8796192835487321,0.9820839169840833,35.0,0.4916341139043107,2578.0,0.980708534234882,0.02277766545509184,0.9999541773187628,0.04290896548447016,0.029771077791092133,0.9919389980840819,0.0005452586066544425,0.5002492925656804,-0.004663539033334869,0.8913955295177176,50.349233776777666,-56.205178637972246,0.4702579560597329,1382.0,50.0,1.35384722237775,0.0017534608626373577,0.06902895934083042,0.28227862991467334,0.5932334710743801,-0.7422520661157025,0.004241139048773099,0.11527763512360781,40.0,0.012828239345673698,94.0,3.0,2578.0,1.1252123269847147,0.07407407407407407,0.88,0.26,0.9956704859681537,0.00038349519697143555,1.0,96.0,0.8624513703598174,1.1417716672831367e-09,-80.40222300127601,32.4155400917547,0.9691235481391003,6.928486241077974,1.257503323692788e-09,91.0,43.0,65.0,pmc,ettm2
14.82747668415504,41.60442953273035,49.70418893349732,6982.0,1.4951328163898028,2485.0,0.6992820319955397,9593.0,0.9969387532396464,9.65484224600896,0.0013498168640202022,0.0009203262902290887,-0.5015874943762919,0.2518197707131158,0.9027874422100292,0.9839610353924245,18.0,0.44382378332128714,2579.0,0.9921745659211059,0.009785307076376785,0.9999541773187628,0.025968035767981276,0.029332010540395744,0.9942065082678319,0.00032106279931224166,0.49886820579048025,0.015357682389991073,0.922996776121502,51.16607369441073,-39.476092866262384,0.5655245702165147,1655.0,50.0,1.35080234562012,0.0005179319860319816,0.015353725914533323,0.22204315690447074,0.5779097796143251,-0.7778925619834711,0.003401360544217687,0.09629104740019316,40.0,0.010934136891950065,92.0,3.0,2579.0,1.1218784299574902,0.07407407407407407,0.88,0.28,0.9969406684703539,0.00038349519697143555,1.0,96.0,0.9015030986556086,6.48056546029393e-10,-77.51094042967858,35.6645762897547,0.9698703727268497,6.956585700359997,9.649563370572878e-10,79.0,28.0,80.0,pmc,ettm2
