error,mae,rmse,nrmse,rse,corr,data_corr,eb,eblc,data
0.0049172574654221535,0.3928047699593983,0.5106174551135494,0.1642020391665691,0.5994040550641431,0.8166642733374037,0.9990661144256592,7.0,swing,solar
0.007238207384943962,0.39157461263124493,0.5085695954097105,0.16353965302054105,0.5969565649684805,0.8176185154687587,0.998039722442627,10.0,swing,solar
0.011238621547818184,0.3933195253197977,0.5092271639632782,0.1637857944420452,0.5977926634002028,0.8178756351467056,0.9954012036323547,15.0,swing,solar
0.01534127164632082,0.39571945399057995,0.5115696127956725,0.1645633648978498,0.6005967282332013,0.8169651680781731,0.9915057420730591,20.0,swing,solar
0.01955604925751686,0.40263154844700316,0.5186106662079158,0.16689838487675085,0.6090392474888031,0.8108119312080074,0.9863060712814331,25.0,swing,solar
0.023643650114536285,0.4130093247501001,0.5300405471768096,0.1706476758952178,0.6225243170696798,0.8008626614073726,0.9797423481941223,30.0,swing,solar
0.02946428954601288,0.42400333144864577,0.5490804092133584,0.1766409877579734,0.6446372115074412,0.7810957307827954,0.9656447768211365,40.0,swing,solar
0.03390936553478241,0.47755310423192737,0.6247998424078591,0.20064580905604837,0.7334723656375692,0.7265576507740482,0.9536795616149902,50.0,swing,solar
0.04576438292860985,0.4761661592146832,0.6284097110560782,0.20183645541245623,0.7370244693894656,0.6980437803830907,0.9149163365364075,65.0,swing,solar
0.07043270021677017,0.5161070816105918,0.6869289423376349,0.22086678666920506,0.805604793373258,0.6536769236778527,0.8337738513946533,80.0,swing,solar
